t	x_coord	y_coord	vol	S1	S2	id
5.8	36	12	32	0.062524	0.614647	132
5.8	20	7	58.5	0.0795699	0.570139	135
5.8	8	15	58.5	0.0613398	0.618159	136
5.8	10	48	93.5	0.0726417	0.586993	137
5.8	20	45	93.5	0.0726417	0.586993	138
5.8	49	9	64.5	0.0696197	0.594843	139
5.8	39	7	64.5	0.0696197	0.594843	140
5.8	37	22	56	0.0709719	0.59129	141
5.8	48	26	56	0.0709719	0.59129	142
5.8	36	19	89.5	0.0672046	0.601357	143
5.8	28	26	89.5	0.0672046	0.601357	144
5.8	12	29	97	0.0666964	0.602756	145
5.8	19	25	97	0.0666964	0.602756	146
5.8	44	10	55	0.0711541	0.590817	147
5.8	46	12	55	0.0711541	0.590817	148
5.8	45	16	31.25	0.0788414	0.571842	149
5.8	42	20	31.25	0.0788414	0.571842	150
5.8	5	28	31.5	0.0777936	0.574318	151
5.8	3	29	31.5	0.0777936	0.574318	152
5.8	36	41	33.75	0.0775295	0.574948	153
5.8	33	46	33.75	0.0775295	0.574948	154
5.8	5	3	13.125	0.102763	0.52285	155
5.8	5	10	13.125	0.102763	0.52285	156
5.8	44	10	42.75	0.0737314	0.58424	157
5.8	45	11	42.75	0.0737314	0.58424	158
5.9	8	11	149	0.0664036	0.605882	3
5.9	29	14	108	0.0604777	0.625336	4
5.9	29	8	136	0.0669657	0.604136	6
5.9	8	39	104	0.0689391	0.598129	8
5.9	24	35	105	0.0688595	0.598368	9
5.9	13	24	137	0.0669187	0.604281	10
5.9	23	8	197	0.0649656	0.610424	12
5.9	40	5	145	0.060774	0.624315	13
5.9	42	39	199	0.0649206	0.610568	14
5.9	25	4	194	0.0650348	0.610203	15
5.9	20	17	130	0.0672626	0.60322	16
5.9	47	46	138	0.0668724	0.604425	19
5.9	49	26	160	0.0659986	0.60715	22
5.9	0	12	113	0.0608642	0.624005	23
5.9	20	19	144	0.0666079	0.605246	24
5.9	42	15	163	0.0656323	0.608305	25
5.9	20	29	172	0.0656154	0.608359	27
5.9	48	42	185	0.0652557	0.609499	28
5.9	43	46	111	0.0684115	0.599717	30
5.9	10	23	155	0.0661757	0.606595	39
5.9	36	4	108	0.0686294	0.59906	40
5.9	3	49	131	0.0672112	0.603378	42
5.9	33	27	109	0.0685538	0.599287	43
5.9	5	30	160	0.0604672	0.625373	44
5.9	22	1	100	0.0692732	0.597131	45
5.9	39	29	104	0.0689391	0.598129	46
5.9	35	36	165	0.0658322	0.607674	48
5.9	39	20	122	0.0673291	0.603015	50
5.9	30	25	185	0.0652558	0.609499	52
5.9	30	2	157	0.0607495	0.624399	53
5.9	35	15	133	0.0671109	0.603688	55
5.9	37	14	197	0.0606734	0.624661	56
5.9	4	4	160	0.0659986	0.60715	58
5.9	19	9	193	0.0650583	0.610128	61
5.9	16	18	185	0.0652557	0.609499	62
5.9	13	0	130	0.0672626	0.60322	66
5.9	28	48	179	0.0654153	0.608992	70
5.9	28	16	170	0.0607087	0.62454	72
5.9	13	36	196	0.0649884	0.610351	75
5.9	48	1	151	0.0663257	0.606126	76
5.9	25	45	110	0.0684828	0.599501	81
5.9	27	19	142	0.0666936	0.604979	82
5.9	3	18	191	0.0606966	0.624581	91
5.9	35	29	145	0.066566	0.605376	92
5.9	2	8	127	0.0608192	0.62416	93
5.9	35	31	142	0.0666937	0.604979	95
5.9	40	6	97.5	0.0604807	0.625326	102
5.9	43	25	62.5	0.0744401	0.582327	104
5.9	16	36	51.5	0.0773481	0.574482	107
5.9	36	36	67.5	0.0734246	0.585146	115
5.9	27	48	67.5	0.0734246	0.585146	117
5.9	13	46	67.5	0.0734246	0.585146	118
5.9	16	21	65	0.0739125	0.583787	119
5.9	18	11	65	0.0739125	0.583787	120
5.9	40	23	32	0.0872518	0.550005	123
5.9	44	39	32	0.0872518	0.550005	124
5.9	4	38	74	0.0610571	0.623344	127
5.9	12	49	74	0.07229	0.588347	128
5.9	20	47	25.75	0.0934477	0.536203	129
5.9	23	44	25.75	0.0934477	0.536203	130
5.9	33	31	32	0.0859483	0.553047	131
5.9	35	13	32	0.061773	0.620912	132
5.9	19	9	58.5	0.0750038	0.580781	135
5.9	10	13	58.5	0.0608503	0.624053	136
5.9	10	48	93.5	0.069637	0.59605	137
5.9	21	47	93.5	0.069637	0.59605	138
5.9	49	9	64.5	0.0672917	0.603131	139
5.9	38	6	64.5	0.0672917	0.603131	140
5.9	37	24	56	0.0683415	0.599928	141
5.9	49	26	56	0.0683415	0.599928	142
5.9	34	19	89.5	0.0654153	0.608992	143
5.9	27	28	89.5	0.0654153	0.608992	144
5.9	10	29	97	0.0650201	0.61025	145
5.9	18	26	97	0.0650201	0.61025	146
5.9	46	12	55	0.0684828	0.599501	147
5.9	47	12	55	0.0684828	0.599501	148
5.9	45	14	31.25	0.0744401	0.582327	149
5.9	44	18	31.25	0.0744401	0.582327	150
5.9	6	30	31.5	0.0736291	0.584575	151
5.9	3	31	31.5	0.0736291	0.584575	152
5.9	36	40	33.75	0.0734246	0.585146	153
5.9	32	47	33.75	0.0734246	0.585146	154
5.9	5	2	13.125	0.0928859	0.537412	155
5.9	3	8	13.125	0.0928859	0.537412	156
5.9	42	11	42.75	0.070482	0.593562	157
5.9	46	12	42.75	0.070482	0.593562	158
6	7	13	149	0.0647631	0.612877	3
6	30	12	108	0.0601218	0.630131	4
6	28	9	136	0.0652025	0.611324	6
6	7	40	104	0.0667441	0.605972	8
6	25	35	105	0.066682	0.606185	9
6	15	24	137	0.0651658	0.611453	10
6	25	10	197	0.0636383	0.616915	12
6	39	6	145	0.0603542	0.629228	13
6	41	38	199	0.0636031	0.617043	14
6	25	4	194	0.0636925	0.616719	15
6	19	16	130	0.0654346	0.610508	16
6	49	45	138	0.0651296	0.611581	19
6	48	26	160	0.0644464	0.614005	22
6	0	12	113	0.060425	0.628954	23
6	18	17	144	0.0649229	0.612311	24
6	44	17	163	0.0641599	0.615032	25
6	19	30	172	0.0641467	0.615079	27
6	49	41	185	0.0638653	0.616093	28
6	45	48	111	0.0663321	0.607387	30
6	8	21	155	0.0645849	0.613511	39
6	36	2	108	0.0665023	0.606802	40
6	3	49	131	0.0653944	0.610649	42
6	32	25	109	0.0664433	0.607005	43
6	6	32	160	0.0601135	0.630163	44
6	23	3	100	0.067005	0.605082	45
6	39	29	104	0.0667441	0.605972	46
6	34	34	165	0.0643163	0.614471	48
6	40	18	122	0.0654865	0.610326	50
6	31	24	185	0.0638653	0.616093	52
6	31	1	157	0.060335	0.629303	53
6	33	15	133	0.065316	0.610925	55
6	38	15	197	0.0602753	0.629534	56
6	4	3	160	0.0644464	0.614005	58
6	21	8	193	0.0637109	0.616652	61
6	17	17	185	0.0638653	0.616093	62
6	14	1	130	0.0654346	0.610508	66
6	28	48	179	0.0639902	0.615643	70
6	29	14	170	0.060303	0.629426	72
6	14	34	196	0.0636562	0.61685	75
6	49	1	151	0.0647022	0.613094	76
6	24	43	110	0.0663878	0.607195	81
6	29	21	142	0.0649898	0.612074	82
6	5	18	191	0.0602935	0.629463	91
6	33	31	145	0.06489	0.612427	92
6	4	8	127	0.0603897	0.62909	93
6	33	32	142	0.0649899	0.612074	95
6	38	5	97.5	0.0601242	0.630122	102
6	41	26	62.5	0.0710333	0.591844	104
6	18	36	51.5	0.0732962	0.584802	107
6	38	37	67.5	0.0702424	0.59437	115
6	25	48	67.5	0.0702424	0.59437	117
6	13	47	67.5	0.0702424	0.59437	118
6	17	19	65	0.0706224	0.593152	119
6	17	12	65	0.0706224	0.593152	120
6	40	25	32	0.0809827	0.562706	123
6	44	41	32	0.0809827	0.562706	124
6	3	39	74	0.0605763	0.628369	127
6	14	48	74	0.0693582	0.597235	128
6	20	47	25.75	0.0857774	0.550158	129
6	21	44	25.75	0.0857774	0.550158	130
6	34	32	32	0.0799727	0.565462	131
6	35	14	32	0.0611378	0.626216	132
6	21	7	58.5	0.0714722	0.590457	135
6	11	13	58.5	0.0604141	0.628996	136
6	10	46	93.5	0.0672889	0.604117	137
6	21	45	93.5	0.0672889	0.604117	138
6	49	9	64.5	0.0654573	0.610429	139
6	37	6	64.5	0.0654573	0.610429	140
6	37	24	56	0.0662774	0.607576	141
6	48	27	56	0.0662774	0.607576	142
6	35	18	89.5	0.0639902	0.615643	143
6	28	28	89.5	0.0639902	0.615643	144
6	9	31	97	0.063681	0.61676	145
6	20	24	97	0.063681	0.61676	146
6	45	10	55	0.0663878	0.607195	147
6	49	14	55	0.0663878	0.607195	148
6	45	14	31.25	0.0710333	0.591844	149
6	42	19	31.25	0.0710333	0.591844	150
6	6	28	31.5	0.0704017	0.593859	151
6	4	32	31.5	0.0704017	0.593859	152
6	37	40	33.75	0.0702424	0.59437	153
6	30	48	33.75	0.0702424	0.59437	154
6	6	3	13.125	0.085343	0.55126	155
6	4	8	13.125	0.085343	0.55126	156
6	41	11	42.75	0.0679483	0.601896	157
6	45	10	42.75	0.0679483	0.601896	158
6.1	6	15	149	0.0650146	0.526354	3
6.1	30	12	108	0.0615678	0.527369	4
6.1	26	11	136	0.119927	0.51227	6
6.1	6	39	104	0.137861	0.508379	8
6.1	24	34	105	0.0664396	0.52594	9
6.1	15	24	137	0.119502	0.512366	10
6.1	23	9	197	0.101867	0.516511	12
6.1	37	4	145	0.0617404	0.527317	13
6.1	42	38	199	0.101462	0.51661	14
6.1	24	2	194	0.10249	0.516359	15
6.1	21	18	130	0.122618	0.511667	16
6.1	49	45	138	0.119082	0.512461	19
6.1	48	26	160	0.11118	0.514281	22
6.1	0	12	113	0.061793	0.527302	23
6.1	45	18	163	0.110114	0.514532	25
6.1	17	28	172	0.107721	0.515098	27
6.1	48	41	185	0.10448	0.515876	28
6.1	47	46	111	0.133056	0.509393	30
6.1	3	49	131	0.122153	0.511771	42
6.1	34	25	109	0.134365	0.509114	43
6.1	4	31	160	0.0615617	0.52737	44
6.1	38	31	104	0.137861	0.508379	46
6.1	35	33	165	0.109678	0.514634	48
6.1	40	17	122	0.1264	0.510831	50
6.1	33	24	185	0.10448	0.515876	52
6.1	31	2	157	0.0617262	0.527322	53
6.1	32	13	133	0.0654252	0.526234	55
6.1	38	14	197	0.0616818	0.527335	56
6.1	6	2	160	0.11118	0.514281	58
6.1	21	7	193	0.102702	0.516307	61
6.1	16	18	185	0.10448	0.515876	62
6.1	14	1	130	0.122618	0.511667	66
6.1	28	48	179	0.105917	0.515529	70
6.1	31	15	170	0.105376	0.51566	72
6.1	12	35	196	0.102073	0.516461	75
6.1	47	0	151	0.114135	0.513593	76
6.1	27	22	142	0.117464	0.512828	82
6.1	7	20	191	0.0616954	0.527331	91
6.1	4	9	127	0.120223	0.512203	93
6.1	34	34	142	0.117464	0.512828	95
6.1	38	3	97.5	0.0615696	0.527368	102
6.1	42	25	62.5	0.188411	0.498847	104
6.1	16	17	65	0.183541	0.499685	119
6.1	18	14	65	0.183541	0.499685	120
6.1	39	27	32	0.308877	0.482158	123
6.1	43	41	32	0.308877	0.482158	124
6.1	1	37	74	0.0619054	0.527268	127
6.1	14	48	74	0.168723	0.502333	128
6.1	20	45	25.75	0.368659	0.475993	130
6.1	33	33	32	0.308128	0.482243	131
6.1	36	14	32	0.0623223	0.527145	132
6.1	19	5	58.5	0.196852	0.497432	135
6.1	12	46	93.5	0.146278	0.506653	137
6.1	21	43	93.5	0.146278	0.506653	138
6.1	48	9	64.5	0.180595	0.500199	139
6.1	36	6	64.5	0.0655301	0.526204	140
6.1	49	27	56	0.198659	0.497135	142
6.1	33	18	89.5	0.0644406	0.526522	143
6.1	28	28	89.5	0.147377	0.506432	144
6.1	8	33	97	0.064211	0.526589	145
6.1	21	26	97	0.140737	0.507783	146
6.1	43	16	31.25	0.307061	0.482363	149
6.1	44	17	31.25	0.307061	0.482363	150
6.1	4	30	31.5	0.30471	0.482631	151
6.1	2	33	31.5	0.0692018	0.525145	152
6.1	28	46	33.75	0.2889	0.484481	154
6.1	6	1	13.125	0.387837	0.474231	155
6.1	2	9	13.125	0.387837	0.474231	156
6.1	39	11	42.75	0.240946	0.490712	157
6.1	47	11	42.75	0.240946	0.490712	158
6.1	17	18	72	0.116688	0.513006	159
6.1	16	17	72	0.116688	0.513006	160
6.1	10	21	77.5	0.112779	0.513907	161
6.1	7	21	77.5	0.112779	0.513907	162
6.1	37	1	54	0.0663062	0.525979	163
6.1	34	4	54	0.0663062	0.525979	164
6.1	22	46	12.875	0.368659	0.475993	165
6.1	19	47	12.875	0.368659	0.475993	166
6.1	11	11	29.25	0.188649	0.498807	167
6.1	9	12	29.25	0.188649	0.498807	168
6.1	47	10	27.5	0.201149	0.496729	169
6.1	43	9	27.5	0.201149	0.496729	170
6.2	8	14	149	0.0648103	0.547927	3
6.2	32	14	108	0.0622362	0.549511	4
6.2	24	10	136	0.105784	0.525582	6
6.2	5	37	104	0.119153	0.519289	8
6.2	23	35	105	0.0658744	0.54728	9
6.2	14	26	137	0.105467	0.525737	10
6.2	24	7	197	0.092315	0.532381	12
6.2	39	6	145	0.0623651	0.549432	13
6.2	40	37	199	0.092013	0.532539	14
6.2	23	3	194	0.0927796	0.532139	15
6.2	19	18	130	0.10779	0.52461	16
6.2	47	45	138	0.105154	0.52589	19
6.2	46	26	160	0.0992611	0.528814	22
6.2	0	12	113	0.0624044	0.549407	23
6.2	46	19	163	0.0984658	0.529216	25
6.2	15	27	172	0.0966814	0.530124	27
6.2	48	42	185	0.0942638	0.531367	28
6.2	47	48	111	0.115571	0.520933	30
6.2	3	49	131	0.107443	0.524778	42
6.2	36	24	109	0.116547	0.520482	43
6.2	2	31	160	0.0622316	0.549514	44
6.2	38	30	104	0.119153	0.519289	46
6.2	35	34	165	0.0981407	0.529381	48
6.2	39	19	122	0.11061	0.523261	50
6.2	33	23	185	0.0942638	0.531367	52
6.2	30	1	157	0.0623545	0.549438	53
6.2	34	15	133	0.0651169	0.54774	55
6.2	40	12	197	0.0623213	0.549459	56
6.2	7	2	160	0.0992611	0.528814	58
6.2	20	6	193	0.0929377	0.532056	61
6.2	15	18	185	0.0942638	0.531367	62
6.2	16	2	130	0.10779	0.52461	66
6.2	26	48	179	0.095336	0.530814	70
6.2	30	13	170	0.0949321	0.531022	72
6.2	14	34	196	0.0924683	0.532301	75
6.2	47	0	151	0.101465	0.52771	76
6.2	26	22	142	0.103947	0.526481	82
6.2	8	21	191	0.0623315	0.549452	91
6.2	5	10	127	0.106004	0.525475	93
6.2	34	32	142	0.103947	0.526481	95
6.2	36	2	97.5	0.0622375	0.549511	102
6.2	40	23	62.5	0.15681	0.503635	104
6.2	17	18	65	0.153183	0.505024	119
6.2	16	14	65	0.153183	0.505024	120
6.2	40	25	32	0.246431	0.475363	123
6.2	41	41	32	0.246431	0.475363	124
6.2	1	35	74	0.0624883	0.549355	127
6.2	15	46	74	0.142147	0.509398	128
6.2	19	46	25.75	0.290862	0.464619	130
6.2	35	32	32	0.245874	0.475509	131
6.2	37	12	32	0.0627997	0.549163	132
6.2	21	7	58.5	0.163094	0.501281	135
6.2	13	44	93.5	0.125425	0.51648	137
6.2	19	42	93.5	0.125425	0.51648	138
6.2	47	10	64.5	0.150989	0.505876	139
6.2	36	7	64.5	0.0651952	0.547693	140
6.2	49	29	56	0.164439	0.500786	142
6.2	32	18	89.5	0.0643816	0.54819	143
6.2	29	29	89.5	0.126244	0.516119	144
6.2	9	31	97	0.0642102	0.548295	145
6.2	19	28	97	0.121296	0.518319	146
6.2	41	18	31.25	0.245081	0.475718	149
6.2	43	15	31.25	0.245081	0.475718	150
6.2	2	29	31.5	0.243333	0.47618	151
6.2	4	34	31.5	0.0679369	0.546035	152
6.2	26	44	33.75	0.231579	0.479367	154
6.2	8	0	13.125	0.305111	0.461516	155
6.2	4	9	13.125	0.305111	0.461516	156
6.2	41	11	42.75	0.195911	0.489997	157
6.2	49	9	42.75	0.195911	0.489997	158
6.2	18	18	72	0.103368	0.526766	159
6.2	17	18	72	0.103368	0.526766	160
6.2	9	22	77.5	0.100454	0.528215	161
6.2	9	19	77.5	0.100454	0.528215	162
6.2	37	3	54	0.0657747	0.54734	163
6.2	33	6	54	0.0657747	0.54734	164
6.2	22	48	12.875	0.290862	0.464619	165
6.2	18	46	12.875	0.290862	0.464619	166
6.2	10	9	29.25	0.156987	0.503568	167
6.2	10	10	29.25	0.156987	0.503568	168
6.2	49	12	27.5	0.166293	0.500109	169
6.2	44	9	27.5	0.166293	0.500109	170
6.3	6	13	149	0.0643515	0.565674	3
6.3	30	14	108	0.0624183	0.567535	4
6.3	22	12	136	0.0950883	0.539086	6
6.3	7	38	104	0.105104	0.531478	8
6.3	21	35	105	0.0651506	0.564912	9
6.3	15	25	137	0.0948505	0.539272	10
6.3	26	9	197	0.0849915	0.547244	12
6.3	41	7	145	0.0625151	0.567441	13
6.3	40	36	199	0.0847651	0.547433	14
6.3	23	2	194	0.08534	0.546954	15
6.3	18	20	130	0.0965917	0.537914	16
6.3	45	47	138	0.0946161	0.539456	19
6.3	48	25	160	0.0901995	0.542972	22
6.3	2	14	113	0.0625446	0.567413	23
6.3	46	21	163	0.0896032	0.543454	25
6.3	15	25	172	0.0882655	0.544542	27
6.3	48	40	185	0.0864529	0.546031	28
6.3	49	47	111	0.102421	0.533471	30
6.3	3	49	131	0.0963316	0.538116	42
6.3	34	26	109	0.103152	0.532925	43
6.3	1	33	160	0.0624148	0.567538	44
6.3	39	32	104	0.105104	0.531478	46
6.3	33	35	165	0.0893595	0.543651	48
6.3	38	18	122	0.0987045	0.536286	50
6.3	33	21	185	0.0864529	0.546031	52
6.3	30	1	157	0.0625071	0.567449	53
6.3	33	16	133	0.0645818	0.565454	55
6.3	41	13	197	0.0624822	0.567473	56
6.3	7	2	160	0.0901995	0.542972	58
6.3	20	8	193	0.0854585	0.546855	61
6.3	15	20	185	0.0864529	0.546031	62
6.3	18	3	130	0.0965917	0.537914	66
6.3	26	49	179	0.0872568	0.545369	70
6.3	28	15	170	0.086954	0.545618	72
6.3	15	34	196	0.0851065	0.547148	75
6.3	47	0	151	0.0918511	0.541646	76
6.3	26	21	142	0.0937116	0.540168	82
6.3	8	19	191	0.0624898	0.567466	91
6.3	7	10	127	0.0952534	0.538957	93
6.3	35	33	142	0.0937116	0.540168	95
6.3	34	2	97.5	0.0624193	0.567534	102
6.3	42	23	62.5	0.133287	0.512313	104
6.3	19	20	65	0.130575	0.514028	119
6.3	14	12	65	0.130575	0.514028	120
6.3	42	25	32	0.200227	0.476744	123
6.3	41	43	32	0.200227	0.476744	124
6.3	1	35	74	0.0626076	0.567352	127
6.3	13	45	74	0.122318	0.51941	128
6.3	19	48	25.75	0.233362	0.462874	130
6.3	36	30	32	0.199812	0.476932	131
6.3	35	11	32	0.0628415	0.567126	132
6.3	21	9	58.5	0.137987	0.5094	135
6.3	11	43	93.5	0.109801	0.528065	137
6.3	20	44	93.5	0.109801	0.528065	138
6.3	46	12	64.5	0.128933	0.515078	139
6.3	34	7	64.5	0.0646406	0.565398	140
6.3	48	27	56	0.138993	0.508786	142
6.3	31	20	89.5	0.0640296	0.565982	143
6.3	28	31	89.5	0.110415	0.527626	144
6.3	9	31	97	0.0639009	0.566106	145
6.3	18	29	97	0.106709	0.530301	146
6.3	40	19	31.25	0.19922	0.477199	149
6.3	43	13	31.25	0.19922	0.477199	150
6.3	3	27	31.5	0.197916	0.47779	151
6.3	5	32	31.5	0.0666994	0.563447	152
6.3	26	43	33.75	0.189145	0.481862	154
6.3	8	0	13.125	0.243982	0.45883	155
6.3	2	10	13.125	0.243982	0.45883	156
6.3	42	12	42.75	0.162513	0.495316	157
6.3	49	9	42.75	0.162513	0.495316	158
6.3	17	18	72	0.0932781	0.540511	159
6.3	18	20	72	0.0932781	0.540511	160
6.3	8	24	77.5	0.0910934	0.542252	161
6.3	9	20	77.5	0.0910934	0.542252	162
6.3	39	4	54	0.0650758	0.564983	163
6.3	34	8	54	0.0650758	0.564983	164
6.3	23	48	12.875	0.233362	0.462874	165
6.3	18	46	12.875	0.233362	0.462874	166
6.3	8	10	29.25	0.13342	0.51223	167
6.3	12	9	29.25	0.13342	0.51223	168
6.3	49	12	27.5	0.140379	0.507945	169
6.3	46	9	27.5	0.140379	0.507945	170
6.4	4	12	149	0.0637668	0.580335	3
6.4	28	16	108	0.0623063	0.582284	4
6.4	22	14	136	0.086954	0.552203	6
6.4	9	40	104	0.0944979	0.54405	8
6.4	22	33	105	0.0643704	0.579536	9
6.4	13	23	137	0.0867748	0.552402	10
6.4	27	10	197	0.0793436	0.560894	12
6.4	40	5	145	0.0623795	0.582186	13
6.4	40	36	199	0.0791728	0.561095	14
6.4	23	0	194	0.0796063	0.560586	15
6.4	16	22	130	0.0880867	0.55095	16
6.4	47	46	138	0.0865982	0.552598	19
6.4	47	25	160	0.0832698	0.556349	22
6.4	0	16	113	0.0624018	0.582156	23
6.4	45	21	163	0.0828203	0.556863	25
6.4	16	26	172	0.0818119	0.558021	27
6.4	47	40	185	0.0804454	0.559605	28
6.4	47	49	111	0.0924777	0.54619	30
6.4	1	49	131	0.0878908	0.551166	42
6.4	35	25	109	0.0930282	0.545604	43
6.4	3	34	160	0.0623037	0.582287	44
6.4	38	33	104	0.0944979	0.54405	46
6.4	33	35	165	0.0826366	0.557073	48
6.4	37	19	122	0.0896783	0.549208	50
6.4	32	21	185	0.0804454	0.559605	52
6.4	30	1	157	0.0623735	0.582194	53
6.4	35	14	133	0.0639407	0.580105	55
6.4	41	11	197	0.0623547	0.582219	56
6.4	6	4	160	0.0832698	0.556349	58
6.4	19	9	193	0.0796956	0.560481	61
6.4	16	19	185	0.0804454	0.559605	62
6.4	17	3	130	0.0880867	0.55095	66
6.4	25	49	179	0.0810515	0.558901	70
6.4	29	14	170	0.0808232	0.559166	72
6.4	15	33	196	0.0794302	0.560792	75
6.4	47	0	151	0.0845146	0.554936	76
6.4	24	21	142	0.0859166	0.553359	82
6.4	10	18	191	0.0623604	0.582211	91
6.4	7	11	127	0.0870784	0.552065	93
6.4	34	31	142	0.0859167	0.553359	95
6.4	32	0	97.5	0.0623071	0.582283	102
6.4	43	23	62.5	0.115699	0.523289	104
6.4	17	22	65	0.11366	0.52516	119
6.4	13	11	65	0.11366	0.52516	120
6.4	40	27	32	0.165928	0.483848	123
6.4	43	45	32	0.165928	0.483848	124
6.4	3	35	74	0.0624494	0.582092	127
6.4	14	45	74	0.107452	0.531015	128
6.4	20	48	25.75	0.190739	0.468115	130
6.4	37	32	32	0.165617	0.484059	131
6.4	36	10	32	0.0626261	0.581855	132
6.4	22	9	58.5	0.11923	0.520105	135
6.4	13	41	93.5	0.098034	0.540376	137
6.4	22	45	93.5	0.098034	0.540376	138
6.4	46	12	64.5	0.112426	0.526305	139
6.4	34	8	64.5	0.0639852	0.580046	140
6.4	49	28	56	0.119986	0.519433	142
6.4	33	20	89.5	0.0635236	0.580658	143
6.4	27	30	89.5	0.0984956	0.539903	144
6.4	11	33	97	0.0634264	0.580787	145
6.4	20	28	97	0.0957065	0.542784	146
6.4	42	21	31.25	0.165174	0.48436	149
6.4	43	15	31.25	0.165174	0.48436	150
6.4	2	25	31.5	0.164196	0.485026	151
6.4	7	31	31.5	0.0655401	0.578	152
6.4	24	41	33.75	0.157622	0.489601	154
6.4	8	0	13.125	0.198686	0.463486	155
6.4	4	12	13.125	0.198686	0.463486	156
6.4	40	10	42.75	0.137648	0.504598	157
6.4	47	9	42.75	0.137648	0.504598	158
6.4	15	16	72	0.08559	0.553725	159
6.4	16	20	72	0.08559	0.553725	160
6.4	6	25	77.5	0.0839436	0.555583	161
6.4	9	19	77.5	0.0839436	0.555583	162
6.4	39	2	54	0.0643139	0.579611	163
6.4	32	9	54	0.0643139	0.579611	164
6.4	22	48	12.875	0.190739	0.468115	165
6.4	16	48	12.875	0.190739	0.468115	166
6.4	10	8	29.25	0.115798	0.523198	167
6.4	10	8	29.25	0.115798	0.523198	168
6.4	48	11	27.5	0.121028	0.518512	169
6.4	47	10	27.5	0.121028	0.518512	170
6.5	6	10	149	0.0631365	0.592491	3
6.5	30	16	108	0.0620266	0.594409	4
6.5	21	16	136	0.080731	0.564568	6
6.5	9	41	104	0.0864452	0.55639	8
6.5	20	34	105	0.0635951	0.591704	9
6.5	14	25	137	0.0805952	0.564767	10
6.5	28	9	197	0.0749615	0.573242	12
6.5	42	6	145	0.0620822	0.594313	13
6.5	42	38	199	0.074832	0.573442	14
6.5	23	0	194	0.0751608	0.572936	15
6.5	17	24	130	0.0815893	0.563314	16
6.5	45	46	138	0.0804614	0.564964	19
6.5	45	27	160	0.0779386	0.568712	22
6.5	0	14	113	0.0620991	0.594283	23
6.5	46	23	163	0.0775979	0.569224	25
6.5	15	24	172	0.0768333	0.57038	27
6.5	47	38	185	0.0757971	0.571959	28
6.5	47	49	111	0.0849154	0.558541	30
6.5	1	48	131	0.0814408	0.563531	42
6.5	34	24	109	0.0853323	0.557952	43
6.5	1	32	160	0.0620246	0.594413	44
6.5	37	32	104	0.0864452	0.55639	46
6.5	31	34	165	0.0774586	0.569434	48
6.5	39	18	122	0.0827951	0.561568	50
6.5	33	23	185	0.0757971	0.571959	52
6.5	30	1	157	0.0620776	0.594321	53
6.5	35	15	133	0.0632686	0.592264	55
6.5	42	9	197	0.0620633	0.594346	56
6.5	5	6	160	0.0779386	0.568712	58
6.5	21	8	193	0.0752286	0.572831	61
6.5	16	18	185	0.0757971	0.571959	62
6.5	17	1	130	0.0815893	0.563314	66
6.5	23	48	179	0.0762568	0.571257	70
6.5	27	13	170	0.0760836	0.571521	72
6.5	15	31	196	0.0750273	0.573141	75
6.5	45	1	151	0.0788822	0.5673	76
6.5	22	22	142	0.0799448	0.565725	82
6.5	8	17	191	0.0620677	0.594338	91
6.5	8	10	127	0.0808252	0.56443	93
6.5	34	30	142	0.0799448	0.565725	95
6.5	34	0	97.5	0.0620271	0.594408	102
6.5	41	25	62.5	0.102481	0.535381	104
6.5	17	20	65	0.100941	0.537286	119
6.5	14	12	65	0.100941	0.537286	120
6.5	40	26	32	0.140364	0.494665	123
6.5	44	47	32	0.140364	0.494665	124
6.5	2	36	74	0.0621353	0.594221	127
6.5	16	44	74	0.0962472	0.543231	128
6.5	20	48	25.75	0.15903	0.4781	130
6.5	38	34	32	0.140129	0.494886	131
6.5	38	10	32	0.0622696	0.593988	132
6.5	20	7	58.5	0.10515	0.532134	135
6.5	12	40	93.5	0.0891222	0.552692	137
6.5	20	47	93.5	0.0891222	0.552692	138
6.5	45	13	64.5	0.100008	0.53845	139
6.5	32	9	64.5	0.0633024	0.592206	140
6.5	49	26	56	0.105721	0.531448	142
6.5	34	22	89.5	0.0629517	0.592809	143
6.5	29	30	89.5	0.0894715	0.552215	144
6.5	13	31	97	0.0628778	0.592936	145
6.5	19	26	97	0.0873603	0.555117	146
6.5	43	20	31.25	0.139795	0.495201	149
6.5	42	14	31.25	0.139795	0.495201	150
6.5	3	23	31.5	0.13906	0.495898	151
6.5	8	33	31.5	0.0644838	0.59019	152
6.5	22	39	33.75	0.134109	0.500674	154
6.5	8	0	13.125	0.165003	0.473189	155
6.5	6	13	13.125	0.165003	0.473189	156
6.5	40	10	42.75	0.119052	0.516223	157
6.5	45	7	42.75	0.119052	0.516223	158
6.5	15	16	72	0.0796973	0.56609	159
6.5	15	20	72	0.0796973	0.56609	160
6.5	5	24	77.5	0.0784494	0.567946	161
6.5	7	20	77.5	0.0784494	0.567946	162
6.5	40	2	54	0.0635522	0.591778	163
6.5	34	8	54	0.0635522	0.591778	164
6.5	22	48	12.875	0.15903	0.4781	165
6.5	16	48	12.875	0.15903	0.4781	166
6.5	9	6	29.25	0.102556	0.535288	167
6.5	11	8	29.25	0.102556	0.535288	168
6.5	48	11	27.5	0.106507	0.530507	169
6.5	47	8	27.5	0.106507	0.530507	170
